Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"B6","07/24/2024","0394","N834JB","BOS","11:50","11:58","8","0","0","0","0","0"
"B6","07/24/2024","0994","N3065J","BOS","23:46","23:49","3","0","0","0","0","0"
"B6","07/24/2024","1498","N547JB","JFK","13:03","13:47","44","2","0","2","0","42"
"B6","07/25/2024","0098","N828JB","JFK","23:59","23:53","-6","0","0","0","0","0"
"B6","07/25/2024","0394","N618JB","BOS","11:45","11:49","4","0","0","0","0","0"
"B6","07/25/2024","0994","N3123J","BOS","23:46","23:58","12","0","0","10","0","11"
"B6","07/25/2024","1498","N595JB","JFK","13:03","13:57","54","54","0","4","0","0"
"B6","07/26/2024","0098","N630JB","JFK","23:59","23:43","-16","0","0","0","0","0"
"B6","07/26/2024","0394","N531JL","BOS","11:45","11:58","13","0","0","0","0","0"
"B6","07/26/2024","0994","N3196J","BOS","23:46","23:42","-4","0","0","0","0","0"
"B6","07/26/2024","1498","N715JB","JFK","13:04","12:55","-9","0","0","0","0","0"
"B6","07/27/2024","0098","N595JB","JFK","23:59","24:00","1","0","0","17","0","1"
"B6","07/27/2024","0394","N644JB","BOS","11:30","11:22","-8","0","0","0","0","0"
"B6","07/27/2024","0994","N3065J","BOS","23:45","23:42","-3","0","0","0","0","0"
"B6","07/27/2024","1498","N971JT","JFK","14:58","14:56","-2","0","0","0","0","0"
"B6","07/28/2024","0098","N568JB","JFK","23:59","23:58","-1","0","0","0","0","0"
"B6","07/28/2024","0394","N657JB","BOS","11:45","12:07","22","0","0","33","0","0"
"B6","07/28/2024","0994","N3104J","BOS","23:46","23:36","-10","0","0","0","0","0"
"B6","07/28/2024","1498","N568JB","JFK","13:03","12:59","-4","0","0","0","0","0"
"B6","07/29/2024","0098","N618JB","JFK","23:59","00:36","37","0","0","0","0","26"
"B6","07/29/2024","0394","N636JB","BOS","11:45","12:21","36","0","0","46","0","0"
"B6","07/29/2024","0994","N3102J","BOS","23:46","00:16","30","5","0","0","0","23"
"B6","07/29/2024","1498","N821JB","JFK","13:03","13:50","47","13","0","0","0","20"
"B6","07/30/2024","0098","N641JB","JFK","23:59","01:15","76","0","0","0","0","0"
"B6","07/30/2024","0394","N625JB","BOS","11:45","11:40","-5","0","0","0","0","0"
"B6","07/30/2024","0994","N3203J","BOS","23:46","23:38","-8","0","0","0","0","0"
"B6","07/30/2024","1498","N638JB","JFK","13:03","13:19","16","16","0","36","0","0"
"B6","07/31/2024","0098","N595JB","JFK","23:59","23:54","-5","0","0","0","0","0"
"B6","07/31/2024","0394","N531JL","BOS","11:50","12:47","57","0","0","70","0","0"
"B6","07/31/2024","0994","N3149J","BOS","23:46","23:55","9","0","0","17","0","9"
"B6","07/31/2024","1498","N621JB","JFK","13:03","13:57","54","9","0","20","0","45"
"B6","08/01/2024","0098","N507JT","JFK","23:59","24:00","1","0","0","0","0","0"
"B6","08/01/2024","0394","N807JB","BOS","11:45","12:55","70","0","0","0","0","54"
"B6","08/01/2024","0994","N3102J","BOS","23:46","23:41","-5","0","0","0","0","0"
"B6","08/01/2024","1094","N569JB","BOS","15:00","00:00","0","0","0","0","0","0"
"B6","08/01/2024","1498","N621JB","JFK","13:03","13:01","-2","0","0","0","0","0"
"B6","08/02/2024","0098","N613JB","JFK","23:59","01:12","73","60","0","0","0","0"
"B6","08/02/2024","0394","N633JB","BOS","11:45","11:39","-6","0","0","0","0","0"
"B6","08/02/2024","0994","N3023J","BOS","23:46","00:53","67","2","0","1","0","65"
"B6","08/02/2024","1094","N809JB","BOS","15:00","16:01","61","0","0","110","0","0"
"B6","08/02/2024","1498","N613JB","JFK","13:04","00:00","0","0","0","0","0","0"
"B6","08/03/2024","0098","N564JB","JFK","23:59","02:16","137","0","0","0","0","130"
"B6","08/03/2024","0394","N594JB","BOS","11:30","11:30","0","0","0","0","0","0"
"B6","08/03/2024","0994","N3023J","BOS","23:45","23:39","-6","0","0","20","0","0"
"B6","08/03/2024","1094","N763JB","BOS","17:55","19:27","92","34","0","0","0","52"
"B6","08/03/2024","1498","N905JB","JFK","14:58","18:02","184","0","0","182","0","0"
"B6","08/04/2024","0098","N635JB","JFK","23:59","23:58","-1","0","0","0","0","0"
"B6","08/04/2024","0394","N526JL","BOS","11:45","13:52","127","0","0","79","0","50"
"B6","08/04/2024","0994","N3118J","BOS","23:46","23:39","-7","0","0","0","0","0"
"B6","08/04/2024","1094","N779JB","BOS","15:00","00:00","0","0","0","0","0","0"
"B6","08/04/2024","1498","N635JB","JFK","13:03","13:42","39","27","0","0","0","3"
"B6","08/05/2024","0098","N621JB","JFK","23:59","23:53","-6","0","0","0","0","0"
"B6","08/05/2024","0394","N763JB","BOS","11:45","11:50","5","0","0","0","0","0"
"B6","08/05/2024","0994","N3169J","BOS","23:46","00:18","32","0","0","0","0","17"
"B6","08/05/2024","1094","N708JB","BOS","15:00","15:42","42","15","0","0","0","20"
"B6","08/05/2024","1498","N907JB","JFK","13:03","14:48","105","102","0","10","0","3"
"B6","08/06/2024","0098","N789JB","JFK","23:59","00:10","11","0","0","0","0","0"
"B6","08/06/2024","0394","N663JB","BOS","11:10","13:24","134","0","0","118","0","0"
"B6","08/06/2024","0994","N3118J","BOS","23:40","00:03","23","0","0","0","0","0"
"B6","08/06/2024","1094","N568JB","BOS","15:14","18:02","168","18","0","0","0","147"
"B6","08/06/2024","1498","N789JB","JFK","13:03","00:00","0","0","0","0","0","0"
"B6","08/07/2024","0098","N715JB","JFK","23:59","00:05","6","0","0","0","0","0"
"B6","08/07/2024","0394","N652JB","BOS","11:10","11:06","-4","0","0","0","0","0"
"B6","08/07/2024","0994","N3058J","BOS","23:40","23:35","-5","0","0","0","0","0"
"B6","08/07/2024","1094","N638JB","BOS","15:14","15:26","12","0","0","0","0","0"
"B6","08/07/2024","1498","N508JL","JFK","13:03","13:07","4","0","0","0","0","0"
"B6","08/08/2024","0098","N715JB","JFK","23:59","00:17","18","0","0","0","0","0"
"B6","08/08/2024","0394","N658JB","BOS","11:10","11:30","20","13","0","1","0","7"
"B6","08/08/2024","0994","N3058J","BOS","23:40","00:30","50","2","0","0","0","42"
"B6","08/08/2024","1094","N612JB","BOS","15:14","17:07","113","0","0","0","0","88"
"B6","08/08/2024","1498","N618JB","JFK","13:03","14:21","78","0","0","27","0","36"
"B6","08/09/2024","0098","N571JB","JFK","23:59","01:20","81","0","0","0","0","62"
"B6","08/09/2024","0394","N641JB","BOS","11:10","12:52","102","0","0","94","0","8"
"B6","08/09/2024","0994","N3058J","BOS","23:40","00:46","66","0","0","10","0","66"
"B6","08/09/2024","1094","N646JB","BOS","15:14","17:12","118","0","0","145","0","5"
"B6","08/09/2024","1498","N607JB","JFK","13:04","14:23","79","0","0","9","0","53"
"B6","08/10/2024","0098","N709JB","JFK","23:59","01:49","110","2","0","0","0","85"
"B6","08/10/2024","0394","N663JB","BOS","11:10","11:26","16","0","0","0","0","0"
"B6","08/10/2024","0994","N3169J","BOS","23:40","00:27","47","18","0","0","0","1"
"B6","08/10/2024","1094","N646JB","BOS","17:55","18:18","23","1","0","11","0","22"
"B6","08/10/2024","1498","N958JB","JFK","14:58","14:59","1","0","0","0","0","0"
"B6","08/11/2024","0098","N527JL","JFK","23:59","23:51","-8","0","0","0","0","0"
"B6","08/11/2024","0394","N597JB","BOS","11:10","11:29","19","0","0","0","0","0"
"B6","08/11/2024","0994","N3065J","BOS","23:40","23:48","8","0","0","0","0","0"
"B6","08/11/2024","1094","N663JB","BOS","15:14","15:05","-9","0","0","0","0","0"
"B6","08/11/2024","1498","N509JB","JFK","13:03","13:57","54","22","0","0","0","14"
"B6","08/12/2024","0098","N656JB","JFK","23:59","23:48","-11","0","0","0","0","0"
"B6","08/12/2024","0394","N763JB","BOS","11:10","11:13","3","0","0","0","0","0"
"B6","08/12/2024","0994","N3139J","BOS","23:40","00:30","50","6","0","0","0","28"
"B6","08/12/2024","1094","N775JB","BOS","15:14","15:28","14","7","0","6","0","7"
"B6","08/12/2024","1498","N746JB","JFK","13:03","13:08","5","0","0","0","0","0"
"B6","08/13/2024","0098","N760JB","JFK","23:59","23:53","-6","0","0","0","0","0"
"B6","08/13/2024","0394","N821JB","BOS","11:10","11:11","1","0","0","0","0","0"
"B6","08/13/2024","0994","N3044J","BOS","23:40","23:29","-11","0","0","0","0","0"
"B6","08/13/2024","1094","N638JB","BOS","15:14","17:46","152","0","10","0","0","141"
"B6","08/13/2024","1498","N529JB","JFK","13:03","13:09","6","0","0","0","0","0"
"B6","08/14/2024","0098","N760JB","JFK","23:59","23:39","-20","0","0","0","0","0"
"B6","08/14/2024","0394","N659JB","BOS","11:10","11:04","-6","0","0","0","0","0"
"B6","08/14/2024","0994","N3044J","BOS","23:40","23:39","-1","0","0","29","0","0"
"B6","08/14/2024","1094","N562JB","BOS","15:14","15:39","25","24","0","0","0","0"
"B6","08/14/2024","1498","N653JB","JFK","13:03","12:58","-5","0","0","0","0","0"
"B6","08/15/2024","0098","N627JB","JFK","23:59","23:47","-12","0","0","0","0","0"
"B6","08/15/2024","0394","N562JB","BOS","11:10","12:01","51","0","0","0","0","0"
"B6","08/15/2024","0994","N3123J","BOS","23:40","23:54","14","0","0","0","0","0"
"B6","08/15/2024","1094","N2157J","BOS","15:14","16:21","67","0","0","42","0","12"
"B6","08/15/2024","1498","N527JL","JFK","13:03","13:03","0","0","0","0","0","0"
"B6","08/16/2024","0098","N746JB","JFK","23:59","23:46","-13","0","0","0","0","0"
"B6","08/16/2024","0394","N632JB","BOS","11:10","12:02","52","0","0","29","0","9"
"B6","08/16/2024","0994","N3139J","BOS","23:40","23:36","-4","0","0","0","0","0"
"B6","08/16/2024","1094","N562JB","BOS","15:14","15:13","-1","0","0","0","0","0"
"B6","08/16/2024","1498","N593JB","JFK","13:04","14:15","71","52","0","0","0","17"
"B6","08/17/2024","0098","N531JL","JFK","23:59","23:58","-1","0","0","0","0","0"
"B6","08/17/2024","0394","N583JB","BOS","11:10","11:15","5","0","0","0","0","0"
"B6","08/17/2024","0994","N2027J","BOS","23:40","00:13","33","2","0","6","0","31"
"B6","08/17/2024","1094","N625JB","BOS","17:55","17:52","-3","0","0","0","0","0"
"B6","08/17/2024","1498","N955JB","JFK","14:58","15:29","31","0","0","41","0","0"
"B6","08/18/2024","0098","N643JB","JFK","23:59","03:10","191","0","0","3","0","191"
"B6","08/18/2024","0394","N618JB","BOS","11:10","12:22","72","0","0","74","0","0"
"B6","08/18/2024","0994","N3104J","BOS","23:40","01:43","123","2","0","8","0","121"
"B6","08/18/2024","1094","N638JB","BOS","15:14","16:40","86","0","0","65","0","10"
"B6","08/18/2024","1498","N746JB","JFK","13:03","17:38","275","0","0","232","0","49"
"B6","08/19/2024","0098","N594JB","JFK","23:59","00:00","0","0","0","0","0","0"
"B6","08/19/2024","0394","N584JB","BOS","11:10","13:08","118","0","0","27","0","95"
"B6","08/19/2024","0994","N3157J","BOS","23:40","17:34","1074","625","0","0","0","437"
"B6","08/19/2024","1094","N625JB","BOS","15:14","20:47","333","15","0","0","0","308"
"B6","08/19/2024","1498","N594JB","JFK","13:03","00:00","0","0","0","0","0","0"
"B6","08/20/2024","0098","N531JL","JFK","23:59","00:47","48","7","0","3","0","41"
"B6","08/20/2024","0394","N510JB","BOS","11:10","11:18","8","0","0","0","0","0"
"B6","08/20/2024","0994","N3102J","BOS","23:40","00:32","52","47","0","0","0","0"
"B6","08/20/2024","1094","N585JB","BOS","15:14","17:04","110","10","0","0","0","87"
"B6","08/20/2024","1498","N594JB","JFK","13:03","13:02","-1","0","0","0","0","0"
"B6","08/21/2024","0098","N760JB","JFK","23:59","23:50","-9","0","0","0","0","0"
"B6","08/21/2024","0394","N712JB","BOS","11:10","11:05","-5","0","0","0","0","0"
"B6","08/21/2024","0994","N3121J","BOS","23:40","23:57","17","0","0","5","0","17"
"B6","08/21/2024","1094","N807JB","BOS","15:14","15:06","-8","0","0","0","0","0"
"B6","08/21/2024","1498","N552JB","JFK","13:03","13:13","10","0","0","0","0","0"
"B6","08/22/2024","0098","N508JL","JFK","23:59","23:54","-5","0","0","0","0","0"
"B6","08/22/2024","0394","N597JB","BOS","11:10","11:02","-8","0","0","0","0","0"
"B6","08/22/2024","0994","N517JB","BOS","23:40","00:16","36","0","0","0","0","20"
"B6","08/22/2024","1094","N703JB","BOS","15:14","15:08","-6","0","0","0","0","0"
"B6","08/22/2024","1498","N508JL","JFK","13:03","13:01","-2","0","0","0","0","0"
"B6","08/23/2024","0098","N594JB","JFK","23:59","00:46","47","0","0","0","0","38"
"B6","08/23/2024","0394","N648JB","BOS","11:10","11:40","30","0","0","0","0","28"
"B6","08/23/2024","0994","N3152J","BOS","23:40","23:29","-11","0","0","0","0","0"
"B6","08/23/2024","1094","N563JB","BOS","15:14","15:09","-5","0","0","0","0","0"
"B6","08/23/2024","1498","N705JB","JFK","13:04","13:13","9","0","0","0","0","0"
"B6","08/24/2024","0098","N556JB","JFK","23:59","01:13","74","17","0","6","0","57"
"B6","08/24/2024","0394","N661JB","BOS","11:10","11:04","-6","0","0","0","0","0"
"B6","08/24/2024","0994","N3118J","BOS","23:40","23:17","-23","0","0","0","0","0"
"B6","08/24/2024","1094","N636JB","BOS","17:55","17:46","-9","0","0","0","0","0"
"B6","08/24/2024","1498","N954JB","JFK","14:58","14:55","-3","0","0","0","0","0"
"B6","08/25/2024","0098","N834JB","JFK","23:59","23:52","-7","0","0","0","0","0"
"B6","08/25/2024","0394","N566JB","BOS","11:10","11:07","-3","0","0","0","0","0"
"B6","08/25/2024","0994","N3138J","BOS","23:40","23:28","-12","0","0","0","0","0"
"B6","08/25/2024","1094","N661JB","BOS","15:14","15:28","14","14","0","5","0","0"
"B6","08/25/2024","1498","N794JB","JFK","13:03","13:02","-1","0","0","0","0","0"
"B6","08/26/2024","0098","N565JB","JFK","23:59","00:06","7","7","0","18","0","0"
"B6","08/26/2024","0394","N648JB","BOS","11:10","11:51","41","0","0","78","0","0"
"B6","08/26/2024","0994","N3115J","BOS","23:40","01:03","83","3","0","19","0","80"
"B6","08/26/2024","1094","N594JB","BOS","15:14","15:20","6","0","0","23","0","0"
"B6","08/26/2024","1498","N536JB","JFK","13:03","13:13","10","0","0","33","0","0"
"B6","08/27/2024","0098","N705JB","JFK","23:59","00:10","11","0","0","0","0","0"
"B6","08/27/2024","0394","N796JB","BOS","11:10","12:36","86","81","0","0","0","0"
"B6","08/27/2024","0994","N3115J","BOS","23:40","00:20","40","10","0","5","0","30"
"B6","08/27/2024","1094","N593JB","BOS","15:14","15:05","-9","0","0","0","0","0"
"B6","08/27/2024","1498","N705JB","JFK","13:03","13:26","23","0","0","0","0","0"
"B6","08/28/2024","0098","N789JB","JFK","23:59","01:23","84","1","0","0","0","80"
"B6","08/28/2024","0394","N563JB","BOS","11:10","11:02","-8","0","0","0","0","0"
"B6","08/28/2024","0994","N3115J","BOS","23:40","23:44","4","0","0","0","0","0"
"B6","08/28/2024","1094","N607JB","BOS","15:14","15:13","-1","0","0","0","0","0"
"B6","08/28/2024","1498","N662JB","JFK","13:03","12:58","-5","0","0","0","0","0"
"B6","08/29/2024","0098","N644JB","JFK","23:59","01:56","117","2","0","37","0","115"
"B6","08/29/2024","0394","N988JT","BOS","11:10","11:12","2","0","0","0","0","0"
"B6","08/29/2024","0994","N3077J","BOS","23:40","00:13","33","0","0","0","0","20"
"B6","08/29/2024","1094","N804JB","BOS","15:14","18:42","208","3","0","9","0","205"
"B6","08/29/2024","1498","N510JB","JFK","13:03","13:08","5","1","0","34","0","4"
"B6","08/30/2024","0098","N662JB","JFK","23:59","01:58","119","1","0","0","0","114"
"B6","08/30/2024","0394","N997JL","BOS","11:10","13:30","140","0","0","0","0","119"
"B6","08/30/2024","0994","N3102J","BOS","23:40","23:41","1","0","0","0","0","0"
"B6","08/30/2024","1094","N659JB","BOS","15:14","15:03","-11","0","0","0","0","0"
"B6","08/30/2024","1498","N789JB","JFK","13:04","13:52","48","15","0","2","0","33"
"B6","08/31/2024","0098","N591JB","JFK","23:59","23:46","-13","0","0","0","0","0"
"B6","08/31/2024","0394","N563JB","BOS","11:10","11:05","-5","0","0","0","0","0"
"B6","08/31/2024","1498","N996JL","JFK","14:58","14:40","-18","0","0","26","0","0"
"B6","09/01/2024","0098","N509JB","JFK","23:59","14:38","879","875","0","0","0","0"
"B6","09/01/2024","0994","N3123J","BOS","23:40","23:25","-15","0","0","0","0","0"
"B6","09/01/2024","1498","N605JB","JFK","13:03","13:32","29","0","0","0","0","28"
"B6","09/02/2024","0098","N509JB","JFK","23:59","00:13","14","14","0","3","0","0"
"B6","09/02/2024","0394","N656JB","BOS","11:10","11:08","-2","0","0","0","0","0"
"B6","09/02/2024","0994","N3139J","BOS","23:40","01:01","81","0","0","0","0","69"
"B6","09/02/2024","1094","N583JB","BOS","14:29","14:31","2","2","0","19","0","0"
"B6","09/02/2024","1498","N653JB","JFK","13:03","13:13","10","0","0","0","0","0"
"B6","09/03/2024","0098","N662JB","JFK","23:59","23:55","-4","0","0","0","0","0"
"B6","09/03/2024","0394","N507JT","BOS","11:10","12:33","83","6","0","0","0","58"
"B6","09/03/2024","0994","N3121J","BOS","23:40","23:38","-2","0","0","0","0","0"
"B6","09/03/2024","1094","N656JB","BOS","15:14","15:08","-6","0","0","0","0","0"
"B6","09/03/2024","1498","N634JB","JFK","13:03","13:02","-1","0","0","0","0","0"
"B6","09/04/2024","0494","N809JB","BOS","10:40","10:35","-5","0","0","0","0","0"
"B6","09/04/2024","0994","N566JB","BOS","23:39","23:31","-8","0","0","0","0","0"
"B6","09/04/2024","2098","N594JB","JFK","13:00","15:54","174","157","0","0","0","0"
"B6","09/05/2024","0098","N536JB","JFK","00:59","00:39","-20","0","0","0","0","0"
"B6","09/05/2024","0494","N618JB","BOS","10:40","10:52","12","0","0","0","0","0"
"B6","09/05/2024","0994","N775JB","BOS","23:39","00:55","76","69","0","0","0","0"
"B6","09/05/2024","2098","N796JB","JFK","12:08","11:57","-11","0","0","0","0","0"
"B6","09/06/2024","0098","N529JB","JFK","00:59","02:09","70","6","0","0","0","59"
"B6","09/06/2024","0494","N627JB","BOS","10:40","10:35","-5","0","0","0","0","0"
"B6","09/06/2024","0994","N659JB","BOS","23:39","15:38","959","939","0","0","0","14"
"B6","09/06/2024","2098","N663JB","JFK","12:08","12:02","-6","0","0","0","0","0"
"B6","09/07/2024","0098","N591JB","JFK","00:59","00:42","-17","0","0","0","0","0"
"B6","09/07/2024","0494","N996JL","BOS","10:40","10:32","-8","0","0","0","0","0"
"B6","09/07/2024","0994","N766JB","BOS","23:39","00:09","30","21","0","0","0","0"
"B6","09/07/2024","2098","N649JB","JFK","12:08","12:05","-3","0","0","30","0","0"
"B6","09/08/2024","0098","N768JB","JFK","00:59","01:46","47","0","0","0","0","42"
"B6","09/08/2024","0494","N659JB","BOS","10:40","10:34","-6","0","0","0","0","0"
"B6","09/08/2024","0994","N643JB","BOS","23:39","23:31","-8","0","0","0","0","0"
"B6","09/08/2024","2098","N807JB","JFK","12:08","12:04","-4","0","0","0","0","0"
"B6","09/09/2024","0098","N827JB","JFK","00:59","01:08","9","0","0","0","0","0"
"B6","09/09/2024","0494","N643JB","BOS","10:40","11:21","41","18","0","0","0","1"
"B6","09/09/2024","0994","N603JB","BOS","23:39","23:28","-11","0","0","0","0","0"
"B6","09/09/2024","2098","N827JB","JFK","12:08","12:26","18","6","0","0","0","10"
"B6","09/10/2024","0098","N527JL","JFK","00:59","00:51","-8","0","0","0","0","0"
"B6","09/10/2024","0494","N588JB","BOS","10:40","10:36","-4","0","0","0","0","0"
"B6","09/10/2024","0994","N760JB","BOS","23:39","23:26","-13","0","0","0","0","0"
"B6","09/10/2024","2098","N796JB","JFK","12:08","12:03","-5","0","0","0","0","0"
"B6","09/11/2024","0098","N796JB","JFK","00:59","00:46","-13","0","0","0","0","0"
"B6","09/11/2024","0494","N579JB","BOS","10:40","10:30","-10","0","0","0","0","0"
"B6","09/11/2024","0994","N706JB","BOS","23:39","23:29","-10","0","0","0","0","0"
"B6","09/11/2024","2098","N796JB","JFK","12:08","12:00","-8","0","0","0","0","0"
"B6","09/12/2024","0098","N623JB","JFK","00:59","00:50","-9","0","0","0","0","0"
"B6","09/12/2024","0494","N643JB","BOS","10:40","10:37","-3","0","0","0","0","0"
"B6","09/12/2024","0994","N509JB","BOS","23:39","00:57","78","0","0","0","0","74"
"B6","09/12/2024","2098","N531JL","JFK","12:08","11:59","-9","0","0","0","0","0"
"B6","09/13/2024","0098","N657JB","JFK","00:59","01:53","54","0","0","2","0","54"
"B6","09/13/2024","0494","N784JB","BOS","10:40","10:38","-2","0","0","0","0","0"
"B6","09/13/2024","0994","N509JB","BOS","23:39","23:41","2","0","0","0","0","0"
"B6","09/13/2024","2098","N568JB","JFK","12:08","12:24","16","0","0","0","0","0"
"B6","09/14/2024","0098","N587JB","JFK","00:59","00:53","-6","0","0","0","0","0"
"B6","09/14/2024","0494","N663JB","BOS","10:40","10:59","19","0","0","0","0","0"
"B6","09/14/2024","0994","N645JB","BOS","23:39","23:19","-20","0","0","0","0","0"
"B6","09/14/2024","2098","N653JB","JFK","12:08","14:06","118","26","0","0","0","78"
"B6","09/15/2024","0098","N621JB","JFK","00:59","00:56","-3","0","0","0","0","0"
"B6","09/15/2024","0494","N630JB","BOS","10:40","10:30","-10","0","0","0","0","0"
"B6","09/15/2024","0994","N643JB","BOS","23:39","19:13","1174","1174","0","13","0","0"
"B6","09/15/2024","2098","N705JB","JFK","12:08","12:00","-8","0","0","0","0","0"
"B6","09/16/2024","0098","N593JB","JFK","00:59","00:55","-4","0","0","0","0","0"
"B6","09/16/2024","0494","N789JB","BOS","10:40","11:07","27","0","0","0","0","0"
"B6","09/16/2024","0994","N997JL","BOS","23:39","23:30","-9","0","0","0","0","0"
"B6","09/16/2024","2098","N593JB","JFK","12:08","12:14","6","0","0","0","0","0"
"B6","09/17/2024","0098","N794JB","JFK","00:59","01:38","39","0","0","0","0","28"
"B6","09/17/2024","0494","N709JB","BOS","10:40","10:33","-7","0","0","0","0","0"
"B6","09/17/2024","0994","N828JB","BOS","23:39","00:16","37","11","0","0","0","16"
"B6","09/17/2024","2098","N510JB","JFK","12:08","11:54","-14","0","0","0","0","0"
"B6","09/18/2024","0098","N584JB","JFK","00:59","00:48","-11","0","0","0","0","0"
"B6","09/18/2024","0494","N648JB","BOS","10:40","10:43","3","0","0","0","0","0"
"B6","09/18/2024","0994","N656JB","BOS","23:39","23:43","4","0","0","0","0","0"
"B6","09/18/2024","2098","N584JB","JFK","12:08","12:04","-4","0","0","0","0","0"
"B6","09/19/2024","0098","N594JB","JFK","00:59","00:51","-8","0","0","0","0","0"
"B6","09/19/2024","0494","N586JB","BOS","10:40","12:01","81","0","0","61","0","0"
"B6","09/19/2024","0994","N828JB","BOS","23:39","23:55","16","0","0","0","0","0"
"B6","09/19/2024","2098","N594JB","JFK","12:08","12:17","9","0","0","0","0","0"
"B6","09/20/2024","0098","N657JB","JFK","00:59","00:45","-14","0","0","0","0","0"
"B6","09/20/2024","0494","N608JB","BOS","10:40","11:21","41","0","0","39","0","0"
"B6","09/20/2024","0994","N586JB","BOS","23:39","00:33","54","0","0","0","0","25"
"B6","09/20/2024","2098","N657JB","JFK","12:08","12:15","7","0","0","0","0","0"
"B6","09/21/2024","0098","N640JB","JFK","00:59","00:50","-9","0","0","0","0","0"
"B6","09/21/2024","0494","N651JB","BOS","10:40","10:37","-3","0","0","0","0","0"
"B6","09/21/2024","0994","N729JB","BOS","23:39","00:42","63","10","0","0","0","40"
"B6","09/21/2024","2098","N708JB","JFK","12:08","12:00","-8","0","0","0","0","0"
"B6","09/22/2024","0098","N640JB","JFK","00:59","01:26","27","7","0","2","0","20"
"B6","09/22/2024","0494","N634JB","BOS","10:40","12:12","92","0","0","69","0","0"
"B6","09/22/2024","0994","N729JB","BOS","23:39","00:13","34","0","0","0","0","0"
"B6","09/22/2024","2098","N662JB","JFK","12:08","12:01","-7","0","0","0","0","0"
"B6","09/23/2024","0098","N595JB","JFK","00:59","01:09","10","0","0","0","0","0"
"B6","09/23/2024","0494","N651JB","BOS","10:40","12:08","88","0","0","62","0","0"
"B6","09/23/2024","0994","N637JB","BOS","23:39","23:32","-7","0","0","0","0","0"
"B6","09/23/2024","2098","N794JB","JFK","12:08","11:59","-9","0","0","0","0","0"
"B6","09/24/2024","0098","N580JB","JFK","00:59","01:14","15","15","0","1","0","0"
"B6","09/24/2024","0494","N637JB","BOS","10:40","10:33","-7","0","0","0","0","0"
"B6","09/24/2024","0994","N643JB","BOS","23:39","23:31","-8","0","0","0","0","0"
"B6","09/24/2024","2098","N653JB","JFK","12:08","12:02","-6","0","0","0","0","0"
"B6","09/25/2024","0098","N510JB","JFK","00:59","00:53","-6","0","0","0","0","0"
"B6","09/25/2024","0494","N534JB","BOS","10:40","10:58","18","0","0","0","0","0"
"B6","09/25/2024","0994","N563JB","BOS","23:39","23:32","-7","0","0","0","0","0"
"B6","09/25/2024","2098","N656JB","JFK","12:08","12:08","0","0","0","0","0","0"
"B6","09/26/2024","0098","N821JB","JFK","00:59","02:09","70","70","0","18","0","0"
"B6","09/26/2024","0494","N789JB","BOS","10:40","11:38","58","0","0","42","0","2"
"B6","09/26/2024","0994","N709JB","BOS","23:39","23:35","-4","0","0","0","0","0"
"B6","09/26/2024","2098","N508JL","JFK","12:08","12:07","-1","0","0","0","0","0"
"B6","09/27/2024","0098","N564JB","JFK","00:59","02:03","64","20","0","0","0","40"
"B6","09/27/2024","0494","N784JB","BOS","10:40","10:38","-2","0","0","0","0","0"
"B6","09/27/2024","0994","N632JB","BOS","23:39","02:38","179","0","0","19","0","179"
"B6","09/27/2024","2098","N952JB","JFK","12:08","12:18","10","0","0","0","0","0"
"B6","09/28/2024","0098","N591JB","JFK","00:59","00:48","-11","0","0","0","0","0"
"B6","09/28/2024","0494","N529JB","BOS","10:40","10:37","-3","0","0","0","0","0"
"B6","09/28/2024","0994","N547JB","BOS","23:39","23:31","-8","0","0","0","0","0"
"B6","09/28/2024","2098","N591JB","JFK","12:08","12:02","-6","0","0","0","0","0"
"B6","09/29/2024","0098","N708JB","JFK","00:59","00:57","-2","0","0","34","0","0"
"B6","09/29/2024","0494","N584JB","BOS","10:40","10:34","-6","0","0","0","0","0"
"B6","09/29/2024","0994","N529JB","BOS","23:39","23:38","-1","0","0","0","0","0"
"B6","09/29/2024","2098","N658JB","JFK","12:08","12:06","-2","0","0","0","0","0"
"B6","09/30/2024","0098","N507JT","JFK","00:59","00:54","-5","0","0","0","0","0"
"B6","09/30/2024","0494","N603JB","BOS","10:40","10:43","3","0","0","0","0","0"
"B6","09/30/2024","0994","N584JB","BOS","23:39","01:30","111","0","0","70","0","42"
"B6","09/30/2024","2098","N507JT","JFK","12:08","12:06","-2","0","0","0","0","0"
"B6","10/01/2024","0098","N636JB","JFK","00:59","01:53","54","0","0","22","0","32"
"B6","10/01/2024","0494","N569JB","BOS","10:40","11:51","71","0","0","61","0","0"
"B6","10/01/2024","0994","N828JB","BOS","23:39","23:34","-5","0","0","0","0","0"
"B6","10/01/2024","2098","N636JB","JFK","12:08","12:26","18","0","0","0","0","0"
"B6","10/02/2024","0098","N703JB","JFK","00:59","00:46","-13","0","0","0","0","0"
"B6","10/02/2024","0494","N659JB","BOS","10:40","10:38","-2","0","0","0","0","0"
"B6","10/02/2024","0994","N828JB","BOS","23:39","23:39","0","0","0","0","0","0"
